"entry_id","entry_name","poll_id","poll_name","description","year_from","year_to","region_id","expert_id","expert_name","date_created","date_modified","data_source"
415,Shaiva World Renouncers,35,Religious Group (v5),"Hindu ascetics renounce social structures, sexual activities, and the Vedic sacrificial fire which symbolizes society. When sadhus (female: sadhvin, but usually, female ascetics are also referred to with the male term sadhu) renounce the social world, they are ritually dead to their old life and are reborn into a new one: They get a new name and are part of a new family. The final goal of most renouncers is a release from the cycle of rebirths. The religious practices of Hindu ascetics are diverse and include rituals, devotional acts, and social service. Lay devotees admire them for their possible spiritual powers, but also fear them for the potential dangers arising from these powers. Outwardly, most Shaiva renouncers wear orange clothes or may be naked and have matted hair.",1970,2015,667,423,Cora Gaebel,2017-01-17 07:00:00.000 +0100,2017-11-17 14:55:22.765 +0100,Database of Religious History (DRH)
416,Edinoverie,35,Religious Group (v5),"Edinoverie ('the united faith') refers to a movement created in 1800 within the Russian Orthodox Church to facilitate conversion from Old Belief, a series of schismatic groups that arose in the middle of the 17th century in reaction to ritual reforms with the Church. Edinoverie allowed the converts from Old Belief to use their previously prohibited rituals and provided them with churches and monasteries where the 'old rites' could be used. This establishment of edinoverie was initiated and supported by the imperial Russian state. Edinovertsy, as the converts to edinoverie were known, were either peasants or merchants: by the time of the Russian Revolution, they numbered no more than 250,000 to 300,000, grouped around approximately 300 parishes scattered across the empire. Controversial within the Church itself and despised by the Old Believers as an instrument of police coercion, edinoverie did not heal the schism in Russian Orthodoxy.",1800,1918,669,416,James White,2017-01-18 07:00:00.000 +0100,2021-11-11 17:58:22.981 +0100,Database of Religious History (DRH)
418,Tikopia Religion,35,Religious Group (v5),"The pre-Christian religion of the people of Tikopia. This entry contains answers taken from two sources. The primary source is Murdock's Standard Cross Cultural Sample (SCCS). The SCCS variables were mapped to DRH questions. The other source is the summary information  for the people of Tikopia provided online by eHRAF. In some cases, minor extrapolation or inference was used to derive a DRH answer based on the relevant material from the two online sources. Inferences, however, were intentionally limited.",1900,1950,672,26,Chris Carleton,2017-02-03 07:00:00.000 +0100,2017-11-17 14:55:22.770 +0100,Database of Religious History (DRH)
419,The Worship of Jagannath in Puri (Odisha),35,Religious Group (v5),"The Hindu deity Jagannath is the ninth incarnation (avatar) of Vishnu and occasionally regarded as a manifestation of Krishna (eighth avatar of Vishnu). He is broadly worshiped by Hindus from each socio-cultural background in and around Puri in Eastern India. But devotees also come from other places and regions from all over the world. In his temple, around 4000 temple servitors attend to the needs of Jagannath, his siblings Balabhadra and Subhadra, and his weapon Sudarshan.",1970,2016,673,423,Cora Gaebel,2017-02-05 07:00:00.000 +0100,2017-11-17 14:55:22.771 +0100,Database of Religious History (DRH)
420,Swaminarayan Sampraday,35,Religious Group (v5),"The Swaminarayan Sampraday is a Hindu devotional tradition founded by Swaminarayan (1781-1830 CE) in Gujarat, the northwestern region of India. Today, the Swaminarayan Sampraday comprises of several branches which together have global followers base that has been estimated to be in the range of five million.",1800,2017,660,401,Bhakti Mamtora,2017-02-05 07:00:00.000 +0100,2017-11-17 14:55:22.773 +0100,Database of Religious History (DRH)
422,Demeter Cult,35,Religious Group (v5),"The Demeter Cult encompassed, within several annual rituals, a significant cross-section of society in Eleusis and Athens, then all Classical Greece, then throughout the Roman Empire. The most famous of these, the Eleusinian mysteries, included Greeks and (eventually) Greek-speaking foreigners; both men and women, slaves and free, children and adults. (Committing murder prevented participation.) These mysteries included initiates, initiated participants, and initiates who had attained a state of ""contemplation"" (Gr. epopteia). There existed ""greater"" and ""lesser"" mysteries; initiates of the latter were deemed worthy to witness the former (i.e. they became 'mystai').

The other great cult ritual at which Demeter stood center, the annual Thesmophoria, involved only women. This festival and ritual took place originally at Athens, and only women married to Athenian citizens were eligible to participate. 

In earlier periods, the Demeter cult(s) existed on a smaller, more localized scale.",-1500,396,50,364,Carson Bay,2017-02-19 07:00:00.000 +0100,2017-11-17 14:55:22.774 +0100,Database of Religious History (DRH)
423,Mediterranean,35,Religious Group (v5),,-500,500,6,127,Stanley Stowers,2015-04-02 01:39:36.194 +0200,2017-11-17 14:55:22.776 +0100,Database of Religious History (DRH)
424,Achaemenid Religion,35,Religious Group (v5),The religion of the rulers of the Achaemenid Persian Empire.,-550,-330,548,386,Amirardalan Emami,2017-03-08 07:00:00.000 +0100,2017-11-17 14:55:22.777 +0100,Database of Religious History (DRH)
430,Yahgan,35,Religious Group (v5),"The nineteenth century Yahgan occupied the southern coast of the island of Tierra del Fuego from approximately the eastern end of Beagle Channel to Brecknock peninsula, encompassing the island south of this line to Cape Horn. 

The Yahgan refer to themselves as Yámana, ""men"" or ""humans"". The missionary Thomas Bridges applied the name ""Yahgan"" to them in the early nineteenth century, from the word ""Yahga"", a native term for the Murray Narrows region, an area that they frequently occupied.
(eHRAF world cultures)",1865,1933,682,437,Michelle Hagman,2017-04-28 02:27:18.915 +0200,2023-07-25 22:30:32.392 +0200,eHRAF
432,Tehuelche,35,Religious Group (v5),"The Tehuelche are an indigenous Indian people located mostly in Patagonia, Argentina, and Southern Chile. The Tehuelche were traditionally divided into two groups: the Northern Tehuelche and the Southern Tehuelche. These groups were distinguished mostly by geographical location and slight differences in dialect. The Northern Tehuelche lived north of the Chubut River while the Southern Tehuelche inhabited the area south of the Chubut River down to the Strait of Magellan. Both groups call themselves Ahonicanka or Tchonek, but they are most commonly known as Tehuelche or Tehuel people.
(eHRAF World Cultures)",1871,1914,684,437,Michelle Hagman,2017-05-30 21:31:16.077 +0200,2023-07-25 22:31:18.048 +0200,eHRAF
435,Mongol Religion,35,Religious Group (v5),The religion and belief system of the Mongols at the time of the Mongol Empire.,1206,1368,685,26,Chris Carleton,2017-06-16 21:10:11.143 +0200,2017-11-17 14:55:22.802 +0100,Database of Religious History (DRH)
436,Mapuche,35,Religious Group (v5),"Historically, Mapuche or ""people from the land"" was the term used to designate the Mapuche occupying the south-central area of the Chilean territory but now the term is used by all Mapuche. The terms ""Huilliche"" (people of the south), ""Pehuenche"" (piñon-eating people of the mountains), ""Lafquenche"" (people of the coast), and ""Picunche"" (people of the north) were used by the Mapuche to differentiate their regional areas. The term ""Promaucae"" (rebellious people) was given to the Mapuche by the Incas.
Aboriginally, the Mapuche occupied the region between the Río Choapa (32° S) and Chiloé Island (42°50' S). The majority of Mapuche live in the Chilean provinces of Arauco, Bío-Bío, Malleco, Cautín, Valdivia, Osorno, and Llanquihue between 37° and 40° S.",500,2002,686,437,Michelle Hagman,2017-06-18 19:48:40.026 +0200,2023-07-25 22:31:58.029 +0200,eHRAF
437,Abipon,35,Religious Group (v5),"The Abipón were a nomadic people occupying the Gran Chaco region of Paraguay and Argentina. 
(eHRAF World Cultures)",1500,1770,687,437,Michelle Hagman,2017-06-19 02:08:16.965 +0200,2023-07-25 22:32:29.518 +0200,eHRAF
438,Aweikoma,35,Religious Group (v5),The Aweikoma inhabited a large forest and savanna area in what is now the Brazilian state of Santa Catarina. (eHRAF World Cultures).,1850,1998,688,437,Michelle Hagman,2017-06-19 02:25:38.668 +0200,2023-07-20 18:21:40.216 +0200,eHRAF
439,Śaiva Magic,35,Religious Group (v5),"Magic in South Asia consists of pragmatic rituals aimed to transform the everyday world on behalf of a single practitioner or client; it originates and is most fully represented in the Śaiva tantras, even though Śaiva ritual techniques can be found in Buddhist and Jain tantras.  Śaiva magic is constituted by the six magic ritual results (ṣaṭkarman), fantastic acts and enchanted items (indrajāla, kautukakarman), and conjuring (yakṣinīsādhana).  Though such rites are prefigured by techniques found in the Vedas, Epic, and Legal literature--especially those practices labeled sorcery (abhicāra), root-work (mūlakarman), and medicine craft (auṣadhi)--the full bloom of Śaiva magic is found in the tantras.  Magic is not to be confused with the perfections (siddhis) displayed by thaumaturges (siddhas) or the yoga powers displayed by perfected strivers (yogīs); magic is the realm of the, often singular, ritual practitioner (sādhaka).",800,1500,689,464,Aaron Michael Ullrey,2017-06-26 15:23:09.884 +0200,2017-11-17 14:55:22.808 +0100,Database of Religious History (DRH)
440,"Jain Digambara Tantra, Karnataka",35,Religious Group (v5),"Medieval Karnataka, especially the area once known as Mysore, witnessed a profusion of Digambara Jain Tantra in the ninth to eleventh century; this is preserved in two key texts whose main topic is magic: the Jvālāmālinīkalpa and the Bhairavapadmāvatīkalpa.  Jain magic coerces worldly supernatural beings, slays enemies, manipulates sexual partners, casts out and away afflicting entities, manages snakes and snakebite, and much more.  Absent are hallmarks of Hindu and Buddhist tantra such as soteriological rites, attaining yoga powers, cultivating meditative states, antinomian practices, and so forth.  Practitioners are more than lay but less than monks; this is demonstrated by described initiation rites to practices and deities of the texts and prescribed extra obligations for dress and practice.  Violent techniques are consistent with Śaiva magic--including the six ritual results (ṣaṭkarman), fantastic acts and enchanted items (indrajāla, kautukakarman), and conjuring (yakṣinīsādhana)",900,1200,654,464,Aaron Michael Ullrey,2017-06-27 17:36:52.211 +0200,2017-11-17 14:55:22.812 +0100,Database of Religious History (DRH)
441,Worshipers of Śītalā,35,Religious Group (v5),"Vernacular practitioners worship the goddess Śītalā (""The Cool One"") for their own well-being, prosperity, and health, as well as that of their families and communities. Her worship extends across Northern, Western, and Central India with evidence from the 13th century, but the main textual and ritual context assessed here will be from what is today Bihar, Chattisgarh, Odisha, West Bengal, and Bangladesh.",1690,2017,690,462,Jeremy Hanes,2017-06-27 21:59:48.667 +0200,2017-11-17 14:55:22.814 +0100,Database of Religious History (DRH)
442,Donatism,35,Religious Group (v5),"Donatism emerged in North Africa as a result of disagreements over the proper way to deal with Christians who lapsed during the persecutions. Against the mainstream, Donatists argued that the lapsed could never re-enter the Church.

A contested episcopal election of 311, in which the Donatists and the Catholics each elected their own bishop, led to the Donatists appealing to Constantine in 313 to determine the rightful bishop. Constantine sided against the Donatists. From 317-321, he ordered their suppression using measures akin to those of the persecuting emperors: confiscating property, exile, and death. A brief but violent revival of the persecution occurred in 347-348 under his son, Constans. The emperor Julian (361-363) supported Donatism and brought Donatist bishops back from exile as part of a broader program to undermine Catholic Christianity. 

Augustine of Hippo often wrote against them, and the Council of Carthage in 411 also condemned them. Nevertheless, Donatists made up the majority of North African Christians from the fourth to fifth centuries.

The Donatists fade from view during the Vandal invasions of the mid-fifth century.",311,427,691,468,Heather Barkman,2017-06-30 22:09:31.170 +0200,2019-07-09 22:26:23.716 +0200,Database of Religious History (DRH)
443,Tyva (Buddhism),35,Religious Group (v5),"Tibetan Buddhism’s influence in Inner Asia swept through in a few major waves. While Buddhism’s presence in China is dated as early as the 7th century CE (Zürcher 2007), the first major wave into Inner Asia arrived during the early Türkic rule (552-734 CE) (Christian 1998; Klimkeit 1990). The second wave arrived nearly a thousand years later during the Ch’ing (Manchu) dynasty beginning in 1634 (Barfield 1992; Heissig 1980). Arguably, another wave currently in progress was marked by the demise of the Soviet Union. During their repression of Buddhism in the form of executions and the destruction of lamaseries (Mänchen-Helfen 1992: 107), the Soviets destroyed Tyva’s center of Buddhism—the Üstüü Khüree temple in 1937. However, the temple was recently rebuilt to include residences for students of Buddhism. In 1992, the Dalai Lama visited Tyva and sacralized a locally important mountain (Xaiyrakan) Importantly, there has also been a recent surge in published Buddhist literature in the Tyvan",1634,2017,52,16,Benjamin Purzycki,2017-07-05 06:34:17.021 +0200,2017-11-17 14:55:22.817 +0100,Database of Religious History (DRH)
